,data,Subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub,Estimated Emotion
278,casme2,sub09,EP02_01f,1,21,72,91,casme2/sub09/EP02_01f/img21.jpg,casme2/sub09/EP02_01f/img72.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
279,casme2,sub09,EP02_01f,1,21,73,91,casme2/sub09/EP02_01f/img21.jpg,casme2/sub09/EP02_01f/img73.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
280,casme2,sub09,EP02_01f,1,21,75,91,casme2/sub09/EP02_01f/img21.jpg,casme2/sub09/EP02_01f/img75.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
281,casme2,sub09,EP02_01f,1,21,76,91,casme2/sub09/EP02_01f/img21.jpg,casme2/sub09/EP02_01f/img76.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
282,casme2,sub09,EP05_02,4,66,117,196,casme2/sub09/EP05_02/img66.jpg,casme2/sub09/EP05_02/img117.jpg,casme2/sub09/EP05_02/img196.jpg,casme2_sub09,others
283,casme2,sub09,EP05_02,4,66,118,196,casme2/sub09/EP05_02/img66.jpg,casme2/sub09/EP05_02/img118.jpg,casme2/sub09/EP05_02/img196.jpg,casme2_sub09,others
284,casme2,sub09,EP05_02,4,66,120,196,casme2/sub09/EP05_02/img66.jpg,casme2/sub09/EP05_02/img120.jpg,casme2/sub09/EP05_02/img196.jpg,casme2_sub09,others
285,casme2,sub09,EP05_02,4,66,121,196,casme2/sub09/EP05_02/img66.jpg,casme2/sub09/EP05_02/img121.jpg,casme2/sub09/EP05_02/img196.jpg,casme2_sub09,others
286,casme2,sub09,EP05_03,4,91,114,156,casme2/sub09/EP05_03/img91.jpg,casme2/sub09/EP05_03/img114.jpg,casme2/sub09/EP05_03/img156.jpg,casme2_sub09,others
287,casme2,sub09,EP05_03,4,91,115,156,casme2/sub09/EP05_03/img91.jpg,casme2/sub09/EP05_03/img115.jpg,casme2/sub09/EP05_03/img156.jpg,casme2_sub09,others
288,casme2,sub09,EP05_03,4,91,117,156,casme2/sub09/EP05_03/img91.jpg,casme2/sub09/EP05_03/img117.jpg,casme2/sub09/EP05_03/img156.jpg,casme2_sub09,others
289,casme2,sub09,EP05_03,4,91,118,156,casme2/sub09/EP05_03/img91.jpg,casme2/sub09/EP05_03/img118.jpg,casme2/sub09/EP05_03/img156.jpg,casme2_sub09,others
290,casme2,sub09,EP05_05,1,46,82,96,casme2/sub09/EP05_05/img46.jpg,casme2/sub09/EP05_05/img82.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
291,casme2,sub09,EP05_05,1,46,83,96,casme2/sub09/EP05_05/img46.jpg,casme2/sub09/EP05_05/img83.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
292,casme2,sub09,EP05_05,1,46,85,96,casme2/sub09/EP05_05/img46.jpg,casme2/sub09/EP05_05/img85.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
293,casme2,sub09,EP05_05,1,46,86,96,casme2/sub09/EP05_05/img46.jpg,casme2/sub09/EP05_05/img86.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
294,casme2,sub09,EP06_01f,3,66,142,186,casme2/sub09/EP06_01f/img66.jpg,casme2/sub09/EP06_01f/img142.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
295,casme2,sub09,EP06_01f,3,66,143,186,casme2/sub09/EP06_01f/img66.jpg,casme2/sub09/EP06_01f/img143.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
296,casme2,sub09,EP06_01f,3,66,145,186,casme2/sub09/EP06_01f/img66.jpg,casme2/sub09/EP06_01f/img145.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
297,casme2,sub09,EP06_01f,3,66,146,186,casme2/sub09/EP06_01f/img66.jpg,casme2/sub09/EP06_01f/img146.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
298,casme2,sub09,EP06_02f,1,36,99,131,casme2/sub09/EP06_02f/img36.jpg,casme2/sub09/EP06_02f/img99.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
299,casme2,sub09,EP06_02f,1,36,100,131,casme2/sub09/EP06_02f/img36.jpg,casme2/sub09/EP06_02f/img100.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
300,casme2,sub09,EP06_02f,1,36,102,131,casme2/sub09/EP06_02f/img36.jpg,casme2/sub09/EP06_02f/img102.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
301,casme2,sub09,EP06_02f,1,36,103,131,casme2/sub09/EP06_02f/img36.jpg,casme2/sub09/EP06_02f/img103.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
302,casme2,sub09,EP09_04,3,26,69,146,casme2/sub09/EP09_04/img26.jpg,casme2/sub09/EP09_04/img69.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
303,casme2,sub09,EP09_04,3,26,70,146,casme2/sub09/EP09_04/img26.jpg,casme2/sub09/EP09_04/img70.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
304,casme2,sub09,EP09_04,3,26,72,146,casme2/sub09/EP09_04/img26.jpg,casme2/sub09/EP09_04/img72.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
305,casme2,sub09,EP09_04,3,26,73,146,casme2/sub09/EP09_04/img26.jpg,casme2/sub09/EP09_04/img73.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
306,casme2,sub09,EP09_05,3,26,79,111,casme2/sub09/EP09_05/img26.jpg,casme2/sub09/EP09_05/img79.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
307,casme2,sub09,EP09_05,3,26,80,111,casme2/sub09/EP09_05/img26.jpg,casme2/sub09/EP09_05/img80.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
308,casme2,sub09,EP09_05,3,26,82,111,casme2/sub09/EP09_05/img26.jpg,casme2/sub09/EP09_05/img82.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
309,casme2,sub09,EP09_05,3,26,83,111,casme2/sub09/EP09_05/img26.jpg,casme2/sub09/EP09_05/img83.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
310,casme2,sub09,EP09f,1,26,62,86,casme2/sub09/EP09f/img26.jpg,casme2/sub09/EP09f/img62.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
311,casme2,sub09,EP09f,1,26,63,86,casme2/sub09/EP09f/img26.jpg,casme2/sub09/EP09f/img63.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
312,casme2,sub09,EP09f,1,26,65,86,casme2/sub09/EP09f/img26.jpg,casme2/sub09/EP09f/img65.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
313,casme2,sub09,EP09f,1,26,66,86,casme2/sub09/EP09f/img26.jpg,casme2/sub09/EP09f/img66.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
314,casme2,sub09,EP13_01,3,31,72,121,casme2/sub09/EP13_01/img31.jpg,casme2/sub09/EP13_01/img72.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
315,casme2,sub09,EP13_01,3,31,73,121,casme2/sub09/EP13_01/img31.jpg,casme2/sub09/EP13_01/img73.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
316,casme2,sub09,EP13_01,3,31,75,121,casme2/sub09/EP13_01/img31.jpg,casme2/sub09/EP13_01/img75.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
317,casme2,sub09,EP13_01,3,31,76,121,casme2/sub09/EP13_01/img31.jpg,casme2/sub09/EP13_01/img76.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
318,casme2,sub09,EP15_05,1,56,89,111,casme2/sub09/EP15_05/img56.jpg,casme2/sub09/EP15_05/img89.jpg,casme2/sub09/EP15_05/img111.jpg,casme2_sub09,happiness
319,casme2,sub09,EP15_05,1,56,90,111,casme2/sub09/EP15_05/img56.jpg,casme2/sub09/EP15_05/img90.jpg,casme2/sub09/EP15_05/img111.jpg,casme2_sub09,happiness
320,casme2,sub09,EP15_05,1,56,92,111,casme2/sub09/EP15_05/img56.jpg,casme2/sub09/EP15_05/img92.jpg,casme2/sub09/EP15_05/img111.jpg,casme2_sub09,happiness
321,casme2,sub09,EP15_05,1,56,93,111,casme2/sub09/EP15_05/img56.jpg,casme2/sub09/EP15_05/img93.jpg,casme2/sub09/EP15_05/img111.jpg,casme2_sub09,happiness
322,casme2,sub09,EP17_08,3,6,39,76,casme2/sub09/EP17_08/img6.jpg,casme2/sub09/EP17_08/img39.jpg,casme2/sub09/EP17_08/img76.jpg,casme2_sub09,repression
323,casme2,sub09,EP17_08,3,6,40,76,casme2/sub09/EP17_08/img6.jpg,casme2/sub09/EP17_08/img40.jpg,casme2/sub09/EP17_08/img76.jpg,casme2_sub09,repression
324,casme2,sub09,EP17_08,3,6,42,76,casme2/sub09/EP17_08/img6.jpg,casme2/sub09/EP17_08/img42.jpg,casme2/sub09/EP17_08/img76.jpg,casme2_sub09,repression
325,casme2,sub09,EP17_08,3,6,43,76,casme2/sub09/EP17_08/img6.jpg,casme2/sub09/EP17_08/img43.jpg,casme2/sub09/EP17_08/img76.jpg,casme2_sub09,repression
326,casme2,sub09,EP18_03,4,11,37,81,casme2/sub09/EP18_03/img11.jpg,casme2/sub09/EP18_03/img37.jpg,casme2/sub09/EP18_03/img81.jpg,casme2_sub09,others
327,casme2,sub09,EP18_03,4,11,38,81,casme2/sub09/EP18_03/img11.jpg,casme2/sub09/EP18_03/img38.jpg,casme2/sub09/EP18_03/img81.jpg,casme2_sub09,others
328,casme2,sub09,EP18_03,4,11,40,81,casme2/sub09/EP18_03/img11.jpg,casme2/sub09/EP18_03/img40.jpg,casme2/sub09/EP18_03/img81.jpg,casme2_sub09,others
329,casme2,sub09,EP18_03,4,11,41,81,casme2/sub09/EP18_03/img11.jpg,casme2/sub09/EP18_03/img41.jpg,casme2/sub09/EP18_03/img81.jpg,casme2_sub09,others
330,casme2,sub10,EP06_01f,4,11,52,101,casme2/sub10/EP06_01f/img11.jpg,casme2/sub10/EP06_01f/img52.jpg,casme2/sub10/EP06_01f/img101.jpg,casme2_sub10,others
331,casme2,sub10,EP06_01f,4,11,53,101,casme2/sub10/EP06_01f/img11.jpg,casme2/sub10/EP06_01f/img53.jpg,casme2/sub10/EP06_01f/img101.jpg,casme2_sub10,others
332,casme2,sub10,EP06_01f,4,11,55,101,casme2/sub10/EP06_01f/img11.jpg,casme2/sub10/EP06_01f/img55.jpg,casme2/sub10/EP06_01f/img101.jpg,casme2_sub10,others
333,casme2,sub10,EP06_01f,4,11,56,101,casme2/sub10/EP06_01f/img11.jpg,casme2/sub10/EP06_01f/img56.jpg,casme2/sub10/EP06_01f/img101.jpg,casme2_sub10,others
334,casme2,sub10,EP08_01f,4,76,112,141,casme2/sub10/EP08_01f/img76.jpg,casme2/sub10/EP08_01f/img112.jpg,casme2/sub10/EP08_01f/img141.jpg,casme2_sub10,others
335,casme2,sub10,EP08_01f,4,76,113,141,casme2/sub10/EP08_01f/img76.jpg,casme2/sub10/EP08_01f/img113.jpg,casme2/sub10/EP08_01f/img141.jpg,casme2_sub10,others
336,casme2,sub10,EP08_01f,4,76,115,141,casme2/sub10/EP08_01f/img76.jpg,casme2/sub10/EP08_01f/img115.jpg,casme2/sub10/EP08_01f/img141.jpg,casme2_sub10,others
337,casme2,sub10,EP08_01f,4,76,116,141,casme2/sub10/EP08_01f/img76.jpg,casme2/sub10/EP08_01f/img116.jpg,casme2/sub10/EP08_01f/img141.jpg,casme2_sub10,others
338,casme2,sub10,EP10_01f,4,111,134,171,casme2/sub10/EP10_01f/img111.jpg,casme2/sub10/EP10_01f/img134.jpg,casme2/sub10/EP10_01f/img171.jpg,casme2_sub10,others
339,casme2,sub10,EP10_01f,4,111,135,171,casme2/sub10/EP10_01f/img111.jpg,casme2/sub10/EP10_01f/img135.jpg,casme2/sub10/EP10_01f/img171.jpg,casme2_sub10,others
340,casme2,sub10,EP10_01f,4,111,137,171,casme2/sub10/EP10_01f/img111.jpg,casme2/sub10/EP10_01f/img137.jpg,casme2/sub10/EP10_01f/img171.jpg,casme2_sub10,others
341,casme2,sub10,EP10_01f,4,111,138,171,casme2/sub10/EP10_01f/img111.jpg,casme2/sub10/EP10_01f/img138.jpg,casme2/sub10/EP10_01f/img171.jpg,casme2_sub10,others
342,casme2,sub10,EP11_01,4,31,62,101,casme2/sub10/EP11_01/img31.jpg,casme2/sub10/EP11_01/img62.jpg,casme2/sub10/EP11_01/img101.jpg,casme2_sub10,others
343,casme2,sub10,EP11_01,4,31,63,101,casme2/sub10/EP11_01/img31.jpg,casme2/sub10/EP11_01/img63.jpg,casme2/sub10/EP11_01/img101.jpg,casme2_sub10,others
344,casme2,sub10,EP11_01,4,31,65,101,casme2/sub10/EP11_01/img31.jpg,casme2/sub10/EP11_01/img65.jpg,casme2/sub10/EP11_01/img101.jpg,casme2_sub10,others
345,casme2,sub10,EP11_01,4,31,66,101,casme2/sub10/EP11_01/img31.jpg,casme2/sub10/EP11_01/img66.jpg,casme2/sub10/EP11_01/img101.jpg,casme2_sub10,others
346,casme2,sub10,EP11_01f,4,36,62,91,casme2/sub10/EP11_01f/img36.jpg,casme2/sub10/EP11_01f/img62.jpg,casme2/sub10/EP11_01f/img91.jpg,casme2_sub10,others
347,casme2,sub10,EP11_01f,4,36,63,91,casme2/sub10/EP11_01f/img36.jpg,casme2/sub10/EP11_01f/img63.jpg,casme2/sub10/EP11_01f/img91.jpg,casme2_sub10,others
348,casme2,sub10,EP11_01f,4,36,65,91,casme2/sub10/EP11_01f/img36.jpg,casme2/sub10/EP11_01f/img65.jpg,casme2/sub10/EP11_01f/img91.jpg,casme2_sub10,others
349,casme2,sub10,EP11_01f,4,36,66,91,casme2/sub10/EP11_01f/img36.jpg,casme2/sub10/EP11_01f/img66.jpg,casme2/sub10/EP11_01f/img91.jpg,casme2_sub10,others
350,casme2,sub10,EP12_02f,4,26,52,86,casme2/sub10/EP12_02f/img26.jpg,casme2/sub10/EP12_02f/img52.jpg,casme2/sub10/EP12_02f/img86.jpg,casme2_sub10,others
351,casme2,sub10,EP12_02f,4,26,53,86,casme2/sub10/EP12_02f/img26.jpg,casme2/sub10/EP12_02f/img53.jpg,casme2/sub10/EP12_02f/img86.jpg,casme2_sub10,others
352,casme2,sub10,EP12_02f,4,26,55,86,casme2/sub10/EP12_02f/img26.jpg,casme2/sub10/EP12_02f/img55.jpg,casme2/sub10/EP12_02f/img86.jpg,casme2_sub10,others
353,casme2,sub10,EP12_02f,4,26,56,86,casme2/sub10/EP12_02f/img26.jpg,casme2/sub10/EP12_02f/img56.jpg,casme2/sub10/EP12_02f/img86.jpg,casme2_sub10,others
354,casme2,sub10,EP12_03f,4,26,79,111,casme2/sub10/EP12_03f/img26.jpg,casme2/sub10/EP12_03f/img79.jpg,casme2/sub10/EP12_03f/img111.jpg,casme2_sub10,others
355,casme2,sub10,EP12_03f,4,26,80,111,casme2/sub10/EP12_03f/img26.jpg,casme2/sub10/EP12_03f/img80.jpg,casme2/sub10/EP12_03f/img111.jpg,casme2_sub10,others
356,casme2,sub10,EP12_03f,4,26,82,111,casme2/sub10/EP12_03f/img26.jpg,casme2/sub10/EP12_03f/img82.jpg,casme2/sub10/EP12_03f/img111.jpg,casme2_sub10,others
357,casme2,sub10,EP12_03f,4,26,83,111,casme2/sub10/EP12_03f/img26.jpg,casme2/sub10/EP12_03f/img83.jpg,casme2/sub10/EP12_03f/img111.jpg,casme2_sub10,others
358,casme2,sub10,EP12_04,4,61,99,146,casme2/sub10/EP12_04/img61.jpg,casme2/sub10/EP12_04/img99.jpg,casme2/sub10/EP12_04/img146.jpg,casme2_sub10,others
359,casme2,sub10,EP12_04,4,61,100,146,casme2/sub10/EP12_04/img61.jpg,casme2/sub10/EP12_04/img100.jpg,casme2/sub10/EP12_04/img146.jpg,casme2_sub10,others
360,casme2,sub10,EP12_04,4,61,102,146,casme2/sub10/EP12_04/img61.jpg,casme2/sub10/EP12_04/img102.jpg,casme2/sub10/EP12_04/img146.jpg,casme2_sub10,others
361,casme2,sub10,EP12_04,4,61,103,146,casme2/sub10/EP12_04/img61.jpg,casme2/sub10/EP12_04/img103.jpg,casme2/sub10/EP12_04/img146.jpg,casme2_sub10,others
362,casme2,sub10,EP13_02f,4,41,107,131,casme2/sub10/EP13_02f/img41.jpg,casme2/sub10/EP13_02f/img107.jpg,casme2/sub10/EP13_02f/img131.jpg,casme2_sub10,others
363,casme2,sub10,EP13_02f,4,41,108,131,casme2/sub10/EP13_02f/img41.jpg,casme2/sub10/EP13_02f/img108.jpg,casme2/sub10/EP13_02f/img131.jpg,casme2_sub10,others
364,casme2,sub10,EP13_02f,4,41,110,131,casme2/sub10/EP13_02f/img41.jpg,casme2/sub10/EP13_02f/img110.jpg,casme2/sub10/EP13_02f/img131.jpg,casme2_sub10,others
365,casme2,sub10,EP13_02f,4,41,111,131,casme2/sub10/EP13_02f/img41.jpg,casme2/sub10/EP13_02f/img111.jpg,casme2/sub10/EP13_02f/img131.jpg,casme2_sub10,others
366,casme2,sub10,EP13_03f,4,11,44,76,casme2/sub10/EP13_03f/img11.jpg,casme2/sub10/EP13_03f/img44.jpg,casme2/sub10/EP13_03f/img76.jpg,casme2_sub10,others
367,casme2,sub10,EP13_03f,4,11,45,76,casme2/sub10/EP13_03f/img11.jpg,casme2/sub10/EP13_03f/img45.jpg,casme2/sub10/EP13_03f/img76.jpg,casme2_sub10,others
368,casme2,sub10,EP13_03f,4,11,47,76,casme2/sub10/EP13_03f/img11.jpg,casme2/sub10/EP13_03f/img47.jpg,casme2/sub10/EP13_03f/img76.jpg,casme2_sub10,others
369,casme2,sub10,EP13_03f,4,11,48,76,casme2/sub10/EP13_03f/img11.jpg,casme2/sub10/EP13_03f/img48.jpg,casme2/sub10/EP13_03f/img76.jpg,casme2_sub10,others
370,casme2,sub10,EP16_02f,4,21,62,110,casme2/sub10/EP16_02f/img21.jpg,casme2/sub10/EP16_02f/img62.jpg,casme2/sub10/EP16_02f/img110.jpg,casme2_sub10,others
371,casme2,sub10,EP16_02f,4,21,63,110,casme2/sub10/EP16_02f/img21.jpg,casme2/sub10/EP16_02f/img63.jpg,casme2/sub10/EP16_02f/img110.jpg,casme2_sub10,others
372,casme2,sub10,EP16_02f,4,21,65,110,casme2/sub10/EP16_02f/img21.jpg,casme2/sub10/EP16_02f/img65.jpg,casme2/sub10/EP16_02f/img110.jpg,casme2_sub10,others
373,casme2,sub10,EP16_02f,4,21,66,110,casme2/sub10/EP16_02f/img21.jpg,casme2/sub10/EP16_02f/img66.jpg,casme2/sub10/EP16_02f/img110.jpg,casme2_sub10,others
374,casme2,sub10,EP18_01f,4,11,42,73,casme2/sub10/EP18_01f/img11.jpg,casme2/sub10/EP18_01f/img42.jpg,casme2/sub10/EP18_01f/img73.jpg,casme2_sub10,others
375,casme2,sub10,EP18_01f,4,11,43,73,casme2/sub10/EP18_01f/img11.jpg,casme2/sub10/EP18_01f/img43.jpg,casme2/sub10/EP18_01f/img73.jpg,casme2_sub10,others
376,casme2,sub10,EP18_01f,4,11,45,73,casme2/sub10/EP18_01f/img11.jpg,casme2/sub10/EP18_01f/img45.jpg,casme2/sub10/EP18_01f/img73.jpg,casme2_sub10,others
377,casme2,sub10,EP18_01f,4,11,46,73,casme2/sub10/EP18_01f/img11.jpg,casme2/sub10/EP18_01f/img46.jpg,casme2/sub10/EP18_01f/img73.jpg,casme2_sub10,others
378,casme2,sub10,EP19_04f,4,81,82,126,casme2/sub10/EP19_04f/img81.jpg,casme2/sub10/EP19_04f/img82.jpg,casme2/sub10/EP19_04f/img126.jpg,casme2_sub10,others
379,casme2,sub10,EP19_04f,4,81,83,126,casme2/sub10/EP19_04f/img81.jpg,casme2/sub10/EP19_04f/img83.jpg,casme2/sub10/EP19_04f/img126.jpg,casme2_sub10,others
380,casme2,sub10,EP19_04f,4,81,85,126,casme2/sub10/EP19_04f/img81.jpg,casme2/sub10/EP19_04f/img85.jpg,casme2/sub10/EP19_04f/img126.jpg,casme2_sub10,others
381,casme2,sub10,EP19_04f,4,81,86,126,casme2/sub10/EP19_04f/img81.jpg,casme2/sub10/EP19_04f/img86.jpg,casme2/sub10/EP19_04f/img126.jpg,casme2_sub10,others
382,casme2,sub11,EP02_06f,4,71,94,116,casme2/sub11/EP02_06f/img71.jpg,casme2/sub11/EP02_06f/img94.jpg,casme2/sub11/EP02_06f/img116.jpg,casme2_sub11,others
383,casme2,sub11,EP02_06f,4,71,95,116,casme2/sub11/EP02_06f/img71.jpg,casme2/sub11/EP02_06f/img95.jpg,casme2/sub11/EP02_06f/img116.jpg,casme2_sub11,others
384,casme2,sub11,EP02_06f,4,71,97,116,casme2/sub11/EP02_06f/img71.jpg,casme2/sub11/EP02_06f/img97.jpg,casme2/sub11/EP02_06f/img116.jpg,casme2_sub11,others
385,casme2,sub11,EP02_06f,4,71,98,116,casme2/sub11/EP02_06f/img71.jpg,casme2/sub11/EP02_06f/img98.jpg,casme2/sub11/EP02_06f/img116.jpg,casme2_sub11,others
386,casme2,sub11,EP08_01f,0,96,119,146,casme2/sub11/EP08_01f/img96.jpg,casme2/sub11/EP08_01f/img119.jpg,casme2/sub11/EP08_01f/img146.jpg,casme2_sub11,disgust
387,casme2,sub11,EP08_01f,0,96,120,146,casme2/sub11/EP08_01f/img96.jpg,casme2/sub11/EP08_01f/img120.jpg,casme2/sub11/EP08_01f/img146.jpg,casme2_sub11,disgust
388,casme2,sub11,EP08_01f,0,96,122,146,casme2/sub11/EP08_01f/img96.jpg,casme2/sub11/EP08_01f/img122.jpg,casme2/sub11/EP08_01f/img146.jpg,casme2_sub11,disgust
389,casme2,sub11,EP08_01f,0,96,123,146,casme2/sub11/EP08_01f/img96.jpg,casme2/sub11/EP08_01f/img123.jpg,casme2/sub11/EP08_01f/img146.jpg,casme2_sub11,disgust
390,casme2,sub11,EP12_03f,4,91,139,185,casme2/sub11/EP12_03f/img91.jpg,casme2/sub11/EP12_03f/img139.jpg,casme2/sub11/EP12_03f/img185.jpg,casme2_sub11,others
391,casme2,sub11,EP12_03f,4,91,140,185,casme2/sub11/EP12_03f/img91.jpg,casme2/sub11/EP12_03f/img140.jpg,casme2/sub11/EP12_03f/img185.jpg,casme2_sub11,others
392,casme2,sub11,EP12_03f,4,91,142,185,casme2/sub11/EP12_03f/img91.jpg,casme2/sub11/EP12_03f/img142.jpg,casme2/sub11/EP12_03f/img185.jpg,casme2_sub11,others
393,casme2,sub11,EP12_03f,4,91,143,185,casme2/sub11/EP12_03f/img91.jpg,casme2/sub11/EP12_03f/img143.jpg,casme2/sub11/EP12_03f/img185.jpg,casme2_sub11,others
394,casme2,sub11,EP13_02f,0,51,109,141,casme2/sub11/EP13_02f/img51.jpg,casme2/sub11/EP13_02f/img109.jpg,casme2/sub11/EP13_02f/img141.jpg,casme2_sub11,disgust
395,casme2,sub11,EP13_02f,0,51,110,141,casme2/sub11/EP13_02f/img51.jpg,casme2/sub11/EP13_02f/img110.jpg,casme2/sub11/EP13_02f/img141.jpg,casme2_sub11,disgust
396,casme2,sub11,EP13_02f,0,51,112,141,casme2/sub11/EP13_02f/img51.jpg,casme2/sub11/EP13_02f/img112.jpg,casme2/sub11/EP13_02f/img141.jpg,casme2_sub11,disgust
397,casme2,sub11,EP13_02f,0,51,113,141,casme2/sub11/EP13_02f/img51.jpg,casme2/sub11/EP13_02f/img113.jpg,casme2/sub11/EP13_02f/img141.jpg,casme2_sub11,disgust
398,casme2,sub11,EP13_03f,0,6,47,81,casme2/sub11/EP13_03f/img6.jpg,casme2/sub11/EP13_03f/img47.jpg,casme2/sub11/EP13_03f/img81.jpg,casme2_sub11,disgust
399,casme2,sub11,EP13_03f,0,6,48,81,casme2/sub11/EP13_03f/img6.jpg,casme2/sub11/EP13_03f/img48.jpg,casme2/sub11/EP13_03f/img81.jpg,casme2_sub11,disgust
400,casme2,sub11,EP13_03f,0,6,50,81,casme2/sub11/EP13_03f/img6.jpg,casme2/sub11/EP13_03f/img50.jpg,casme2/sub11/EP13_03f/img81.jpg,casme2_sub11,disgust
401,casme2,sub11,EP13_03f,0,6,51,81,casme2/sub11/EP13_03f/img6.jpg,casme2/sub11/EP13_03f/img51.jpg,casme2/sub11/EP13_03f/img81.jpg,casme2_sub11,disgust
402,casme2,sub11,EP13_05f,0,16,59,111,casme2/sub11/EP13_05f/img16.jpg,casme2/sub11/EP13_05f/img59.jpg,casme2/sub11/EP13_05f/img111.jpg,casme2_sub11,disgust
403,casme2,sub11,EP13_05f,0,16,60,111,casme2/sub11/EP13_05f/img16.jpg,casme2/sub11/EP13_05f/img60.jpg,casme2/sub11/EP13_05f/img111.jpg,casme2_sub11,disgust
404,casme2,sub11,EP13_05f,0,16,62,111,casme2/sub11/EP13_05f/img16.jpg,casme2/sub11/EP13_05f/img62.jpg,casme2/sub11/EP13_05f/img111.jpg,casme2_sub11,disgust
405,casme2,sub11,EP13_05f,0,16,63,111,casme2/sub11/EP13_05f/img16.jpg,casme2/sub11/EP13_05f/img63.jpg,casme2/sub11/EP13_05f/img111.jpg,casme2_sub11,disgust
406,casme2,sub11,EP15_01f,4,56,87,111,casme2/sub11/EP15_01f/img56.jpg,casme2/sub11/EP15_01f/img87.jpg,casme2/sub11/EP15_01f/img111.jpg,casme2_sub11,others
407,casme2,sub11,EP15_01f,4,56,88,111,casme2/sub11/EP15_01f/img56.jpg,casme2/sub11/EP15_01f/img88.jpg,casme2/sub11/EP15_01f/img111.jpg,casme2_sub11,others
408,casme2,sub11,EP15_01f,4,56,90,111,casme2/sub11/EP15_01f/img56.jpg,casme2/sub11/EP15_01f/img90.jpg,casme2/sub11/EP15_01f/img111.jpg,casme2_sub11,others
409,casme2,sub11,EP15_01f,4,56,91,111,casme2/sub11/EP15_01f/img56.jpg,casme2/sub11/EP15_01f/img91.jpg,casme2/sub11/EP15_01f/img111.jpg,casme2_sub11,others
410,casme2,sub11,EP15_04f,4,61,74,96,casme2/sub11/EP15_04f/img61.jpg,casme2/sub11/EP15_04f/img74.jpg,casme2/sub11/EP15_04f/img96.jpg,casme2_sub11,others
411,casme2,sub11,EP15_04f,4,61,75,96,casme2/sub11/EP15_04f/img61.jpg,casme2/sub11/EP15_04f/img75.jpg,casme2/sub11/EP15_04f/img96.jpg,casme2_sub11,others
412,casme2,sub11,EP15_04f,4,61,77,96,casme2/sub11/EP15_04f/img61.jpg,casme2/sub11/EP15_04f/img77.jpg,casme2/sub11/EP15_04f/img96.jpg,casme2_sub11,others
413,casme2,sub11,EP15_04f,4,61,78,96,casme2/sub11/EP15_04f/img61.jpg,casme2/sub11/EP15_04f/img78.jpg,casme2/sub11/EP15_04f/img96.jpg,casme2_sub11,others
414,casme2,sub11,EP18_03f,4,56,104,131,casme2/sub11/EP18_03f/img56.jpg,casme2/sub11/EP18_03f/img104.jpg,casme2/sub11/EP18_03f/img131.jpg,casme2_sub11,others
415,casme2,sub11,EP18_03f,4,56,105,131,casme2/sub11/EP18_03f/img56.jpg,casme2/sub11/EP18_03f/img105.jpg,casme2/sub11/EP18_03f/img131.jpg,casme2_sub11,others
416,casme2,sub11,EP18_03f,4,56,107,131,casme2/sub11/EP18_03f/img56.jpg,casme2/sub11/EP18_03f/img107.jpg,casme2/sub11/EP18_03f/img131.jpg,casme2_sub11,others
